Year,Date,RoundID,Stage,MatchID,Country,City,Stadium,Home_Team_Name,Home_Team_Initials,Half_Time_Home_Goals,Home_Team_Goals,Away_Team_Name,Away_Team_Initials,Half_Time_Away_Goals,Away_Team_Goals,Half_Time_Goals,Goals,Outcome_Of_The_Match,Win_Conditions,Attendance,Referee,Assistant_1,Assistant_2
2010,29-06-2010,249717,Round of 16,300061498,Spain,Cape Town ,Cape Town Stadium,Spain,ESP,0,1,Portugal,POR,0,0,0,1,Home_Team_Win, ,62955,BALDASSI Hector (ARG),CASAS Ricardo (ARG),MAIDANA Hernan (ARG)
2010,02-07-2010,249718,Quarter-finals,300061507,Netherlands,Nelson Mandela Bay/Port Elizabeth ,Port Elizabeth Stadium,Netherlands,NED,0,2,Brazil,BRA,1,1,1,3,Home_Team_Win, ,40186,NISHIMURA Yuichi (JPN),SAGARA Toru (JPN),JEONG Hae Sang (KOR)
2010,02-07-2010,249718,Quarter-finals,300061508,Uruguay,Johannesburg ,Soccer City Stadium,Uruguay,URU,0,1,Ghana,GHA,0,1,0,2,DRAW,Uruguay win on penalties (4 - 2) ,84017,Oleg�rio BENQUEREN�A (POR),CARDINAL Jose (POR),MIRANDA Bertino (POR)
2010,03-07-2010,249718,Quarter-finals,300061505,Argentina,Cape Town ,Cape Town Stadium,Argentina,ARG,0,0,Germany,GER,1,4,1,4,Away_Team_Win, ,64100,Ravshan IRMATOV (UZB),ILYASOV Rafael (UZB),KOCHKAROV Bakhadyr (KGZ)
2010,03-07-2010,249718,Quarter-finals,300061506,Paraguay,Johannesburg ,Ellis Park Stadium,Paraguay,PAR,0,0,Spain,ESP,0,1,0,1,Away_Team_Win, ,55359,BATRES Carlos (GUA),LEAL Leonel (CRC),PASTRANA Carlos (HON)
2010,06-07-2010,249719,Semi-finals,300061512,Uruguay,Cape Town ,Cape Town Stadium,Uruguay,URU,1,2,Netherlands,NED,1,3,2,5,Away_Team_Win, ,62479,Ravshan IRMATOV (UZB),ILYASOV Rafael (UZB),KOCHKAROV Bakhadyr (KGZ)
2010,07-07-2010,249719,Semi-finals,300111114,Germany,Durban ,Durban Stadium,Germany,GER,0,0,Spain,ESP,0,1,0,1,Away_Team_Win, ,60960,KASSAI Viktor (HUN),EROS Gabor (HUN),VAMOS Tibor (HUN)
2010,10-07-2010,249720,Match for third place,300061510,Uruguay,Nelson Mandela Bay/Port Elizabeth ,Port Elizabeth Stadium,Uruguay,URU,1,2,Germany,GER,1,3,2,5,Away_Team_Win, ,36254,ARCHUNDIA Benito (MEX),VERGARA Hector (CAN),TORRENTERA Marvin (MEX)
2010,11-07-2010,249721,Final,300061509,Netherlands,Johannesburg ,Soccer City Stadium,Netherlands,NED,0,0,Spain,ESP,0,1,0,1,Away_Team_Win,Spain win after extra time ,84490,WEBB Howard (ENG),Darren CANN (ENG),MULLARKEY Michael (ENG)
2014,12-06-2014,255931,Group A,300186456,Brazil,Sao Paulo ,Arena de Sao Paulo,Brazil,BRA,1,3,Croatia,CRO,1,1,2,4,Home_Team_Win, ,62103,NISHIMURA Yuichi (JPN),SAGARA Toru (JPN),NAGI Toshiyuki (JPN)
2014,13-06-2014,255931,Group A,300186492,Mexico,Natal ,Estadio das Dunas,Mexico,MEX,0,1,Cameroon,CMR,0,0,0,1,Home_Team_Win, ,39216,ROLDAN Wilmar (COL),CLAVIJO Humberto (COL),DIAZ Eduardo (COL)
2014,13-06-2014,255931,Group B,300186510,Spain,Salvador ,Arena Fonte Nova,Spain,ESP,1,1,Netherlands,NED,1,5,2,6,Away_Team_Win, ,48173,Nicola RIZZOLI (ITA),Renato FAVERANI (ITA),Andrea STEFANI (ITA)
2014,13-06-2014,255931,Group B,300186473,Chile,Cuiaba ,Arena Pantanal,Chile,CHI,2,3,Australia,AUS,1,1,3,4,Home_Team_Win, ,40275,Noumandiez DOUE (CIV),YEO Songuifolo (CIV),BIRUMUSHAHU Jean Claude (BDI)
2014,14-06-2014,255931,Group C,300186471,Colombia,Belo Horizonte ,Estadio Mineirao,Colombia,COL,1,3,Greece,GRE,0,0,1,3,Home_Team_Win, ,57174,GEIGER Mark (USA),HURD Sean (USA),FLETCHER Joe (CAN)
2014,14-06-2014,255931,Group D,300186489,Uruguay,Fortaleza ,Estadio Castelao,Uruguay,URU,1,1,Costa Rica,CRC,0,3,1,4,Away_Team_Win, ,58679,BRYCH Felix (GER),BORSCH Mark (GER),LUPP Stefan (GER)
2014,14-06-2014,255931,Group D,300186513,England,Manaus ,Arena Amazonia,England,ENG,1,1,Italy,ITA,1,2,2,3,Away_Team_Win, ,39800,Bj�rn KUIPERS (NED),Sander VAN ROEKEL (NED),Erwin ZEINSTRA (NED)
2014,14-06-2014,255931,Group C,300186507,Ivory Coast,Recife ,Arena Pernambuco,Ivory Coast,CIV,0,2,Japan,JPN,1,1,1,3,Home_Team_Win, ,40267,OSSES Enrique (CHI),ASTROZA Carlos (CHI),ROMAN Sergio (CHI)
2014,15-06-2014,255931,Group E,300186494,Switzerland,Brasilia ,Estadio Nacional,Switzerland,SUI,0,2,Ecuador,ECU,1,1,1,3,Home_Team_Win, ,68351,Ravshan IRMATOV (UZB),RASULOV Abduxamidullo (UZB),KOCHKAROV Bakhadyr (KGZ)
2014,15-06-2014,255931,Group E,300186496,France,Porto Alegre ,Estadio Beira-Rio,France,FRA,1,3,Honduras,HON,0,0,1,3,Home_Team_Win, ,43012,RICCI Sandro (BRA),DE CARVALHO Emerson (BRA),VAN GASSE Marcelo (BRA)
2014,15-06-2014,255931,Group F,300186477,Argentina,Rio De Janeiro ,Estadio do Maracana,Argentina,ARG,1,2,Bosnia and Herzegovina,BIH,0,1,1,3,Home_Team_Win, ,74738,AGUILAR Joel (SLV),TORRES William (SLV),ZUMBA Juan (SLV)
2014,16-06-2014,255931,Group G,300186475,Germany,Salvador ,Arena Fonte Nova,Germany,GER,3,4,Portugal,POR,0,0,3,4,Home_Team_Win, ,51081,MAZIC Milorad (SRB),RISTIC Milovan (SRB),DJURDJEVIC Dalibor (SRB)
2014,16-06-2014,255931,Group F,300186505,Iran,Curitiba ,Arena da Baixada,Iran,IRN,0,0,Nigeria,NGA,0,0,0,0,DRAW, ,39081,VERA Carlos (ECU),LESCANO Christian (ECU),ROMERO Byron (ECU)
2014,16-06-2014,255931,Group G,300186512,Ghana,Natal ,Estadio das Dunas,Ghana,GHA,0,1,USA,USA,1,2,1,3,Away_Team_Win, ,39760,ERIKSSON Jonas (SWE),KLASENIUS Mathias (SWE),WARNMARK Daniel (SWE)
2014,17-06-2014,255931,Group H,300186479,Belgium,Belo Horizonte ,Estadio Mineirao,Belgium,BEL,0,2,Algeria,ALG,1,1,1,3,Home_Team_Win, ,56800,RODRIGUEZ Marco (MEX),TORRENTERA Marvin (MEX),QUINTERO Marcos (MEX)
2014,17-06-2014,255931,Group A,300186509,Brazil,Fortaleza ,Estadio Castelao,Brazil,BRA,0,0,Mexico,MEX,0,0,0,0,DRAW, ,60342,C�neyt �AKIR (TUR),DURAN Bahattin (TUR),ONGUN Tarik (TUR)
2014,17-06-2014,255931,Group H,300186499,Russia,Cuiaba ,Arena Pantanal,Russia,RUS,0,1,Korea Republic,KOR,0,1,0,2,DRAW, ,37603,PITANA Nestor (ARG),MAIDANA Hernan (ARG),BELATTI Juan Pablo (ARG)
2014,18-06-2014,255931,Group B,300186478,Australia,Porto Alegre ,Estadio Beira-Rio,Australia,AUS,1,2,Netherlands,NED,1,3,2,5,Away_Team_Win, ,42877,HAIMOUDI Djamel (ALG),ACHIK Redouane (MAR),ETCHIALI Abdelhak (ALG)
2014,18-06-2014,255931,Group B,300186498,Spain,Rio De Janeiro ,Estadio do Maracana,Spain,ESP,0,0,Chile,CHI,2,2,2,2,Away_Team_Win, ,74101,GEIGER Mark (USA),HURD Sean (USA),FLETCHER Joe (CAN)
2014,18-06-2014,255931,Group A,300186453,Cameroon,Manaus ,Arena Amazonia,Cameroon,CMR,0,0,Croatia,CRO,1,4,1,4,Away_Team_Win, ,39982,PROENCA Pedro (POR),MIRANDA Bertino (POR),TRIGO Jose (POR)
2014,19-06-2014,255931,Group C,300186468,Colombia,Brasilia ,Estadio Nacional,Colombia,COL,0,2,Ivory Coast,CIV,0,1,0,3,Home_Team_Win, ,68748,WEBB Howard (ENG),MULLARKEY Michael (ENG),Darren CANN (ENG)
2014,19-06-2014,255931,Group D,300186486,Uruguay,Sao Paulo ,Arena de Sao Paulo,Uruguay,URU,1,2,England,ENG,0,1,1,3,Home_Team_Win, ,62575,Carlos VELASCO CARBALLO (ESP),ALONSO FERNANDEZ Roberto (ESP),YUSTE Juan (ESP)
2014,19-06-2014,255931,Group C,300186454,Japan,Natal ,Estadio das Dunas,Japan,JPN,0,0,Greece,GRE,0,0,0,0,DRAW, ,39485,AGUILAR Joel (SLV),TORRES William (SLV),ZUMBA Juan (SLV)
2014,20-06-2014,255931,Group D,300186500,Italy,Recife ,Arena Pernambuco,Italy,ITA,0,0,Costa Rica,CRC,1,1,1,1,Away_Team_Win, ,40285,OSSES Enrique (CHI),ASTROZA Carlos (CHI),ROMAN Sergio (CHI)
2014,20-06-2014,255931,Group E,300186514,Switzerland,Salvador ,Arena Fonte Nova,Switzerland,SUI,0,2,France,FRA,3,5,3,7,Away_Team_Win, ,51003,Bj�rn KUIPERS (NED),Sander VAN ROEKEL (NED),Erwin ZEINSTRA (NED)
2014,20-06-2014,255931,Group E,300186463,Honduras,Curitiba ,Arena da Baixada,Honduras,HON,1,1,Ecuador,ECU,1,2,2,3,Away_Team_Win, ,39224,Ben WILLIAMS (AUS),CREAM Matthew (AUS),ANAZ Hakan (AUS)
2014,21-06-2014,255931,Group F,300186466,Argentina,Belo Horizonte ,Estadio Mineirao,Argentina,ARG,0,1,Iran,IRN,0,0,0,1,Home_Team_Win, ,57698,MAZIC Milorad (SRB),RISTIC Milovan (SRB),DJURDJEVIC Dalibor (SRB)
2014,21-06-2014,255931,Group G,300186493,Germany,Fortaleza ,Estadio Castelao,Germany,GER,0,2,Ghana,GHA,0,2,0,4,DRAW, ,59621,RICCI Sandro (BRA),DE CARVALHO Emerson (BRA),VAN GASSE Marcelo (BRA)
2014,21-06-2014,255931,Group F,300186511,Nigeria,Cuiaba ,Arena Pantanal,Nigeria,NGA,1,1,Bosnia and Herzegovina,BIH,0,0,1,1,Home_Team_Win, ,40499,Peter O'LEARY (NZL),HINTZ Jan Hendrik (NZL),RULE Mark (NZL)
2014,22-06-2014,255931,Group H,300186481,Belgium,Rio De Janeiro ,Estadio do Maracana,Belgium,BEL,0,1,Russia,RUS,0,0,0,1,Home_Team_Win, ,73819,BRYCH Felix (GER),BORSCH Mark (GER),LUPP Stefan (GER)
2014,22-06-2014,255931,Group H,300186495,Korea Republic,Porto Alegre ,Estadio Beira-Rio,Korea Republic,KOR,0,2,Algeria,ALG,3,4,3,6,Away_Team_Win, ,42732,ROLDAN Wilmar (COL),DIAZ Eduardo (COL),LESCANO Christian (ECU)
2014,22-06-2014,255931,Group G,300186483,USA,Manaus ,Arena Amazonia,USA,USA,0,2,Portugal,POR,1,2,1,4,DRAW, ,40123,PITANA Nestor (ARG),MAIDANA Hernan (ARG),BELATTI Juan Pablo (ARG)
2014,23-06-2014,255931,Group B,300186467,Australia,Curitiba ,Arena da Baixada,Australia,AUS,0,0,Spain,ESP,1,3,1,3,Away_Team_Win, ,39375,SHUKRALLA Nawaf (BHR),TULEFAT Yaser (BHR),SALEH Ebrahim (BHR)
2014,23-06-2014,255931,Group B,300186470,Netherlands,Sao Paulo ,Arena de Sao Paulo,Netherlands,NED,0,2,Chile,CHI,0,0,0,2,Home_Team_Win, ,62996,Bakary GASSAMA (GAM),MENKOUANDE Evarist (CMR),KABANDA Felicien (RWA)
2014,23-06-2014,255931,Group A,300186472,Cameroon,Brasilia ,Estadio Nacional,Cameroon,CMR,1,1,Brazil,BRA,2,4,3,5,Away_Team_Win, ,69112,ERIKSSON Jonas (SWE),KLASENIUS Mathias (SWE),WARNMARK Daniel (SWE)
2014,23-06-2014,255931,Group A,300186452,Croatia,Recife ,Arena Pernambuco,Croatia,CRO,0,1,Mexico,MEX,0,3,0,4,Away_Team_Win, ,41212,Ravshan IRMATOV (UZB),RASULOV Abduxamidullo (UZB),KOCHKAROV Bakhadyr (KGZ)
2014,24-06-2014,255931,Group D,300186465,Italy,Natal ,Estadio das Dunas,Italy,ITA,0,0,Uruguay,URU,0,1,0,1,Away_Team_Win, ,39706,RODRIGUEZ Marco (MEX),TORRENTERA Marvin (MEX),QUINTERO Marcos (MEX)
2014,24-06-2014,255931,Group D,300186484,Costa Rica,Belo Horizonte ,Estadio Mineirao,Costa Rica,CRC,0,0,England,ENG,0,0,0,0,DRAW, ,57823,HAIMOUDI Djamel (ALG),ACHIK Redouane (MAR),ETCHIALI Abdelhak (ALG)
2014,24-06-2014,255931,Group C,300186457,Japan,Cuiaba ,Arena Pantanal,Japan,JPN,1,1,Colombia,COL,1,4,2,5,Away_Team_Win, ,40340,PROENCA Pedro (POR),MIRANDA Bertino (POR),TRIGO Jose (POR)
2014,24-06-2014,255931,Group C,300186455,Greece,Fortaleza ,Estadio Castelao,Greece,GRE,1,2,Ivory Coast,CIV,0,1,1,3,Home_Team_Win, ,59095,VERA Carlos (ECU),LESCANO Christian (ECU),ROMERO Byron (ECU)
2014,25-06-2014,255931,Group F,300186458,Nigeria,Porto Alegre ,Estadio Beira-Rio,Nigeria,NGA,1,2,Argentina,ARG,2,3,3,5,Away_Team_Win, ,43285,Nicola RIZZOLI (ITA),Renato FAVERANI (ITA),Andrea STEFANI (ITA)
2014,25-06-2014,255931,Group F,300186464,Bosnia and Herzegovina,Salvador ,Arena Fonte Nova,Bosnia and Herzegovina,BIH,1,3,Iran,IRN,0,1,1,4,Home_Team_Win, ,48011,Carlos VELASCO CARBALLO (ESP),ALONSO FERNANDEZ Roberto (ESP),YUSTE Juan (ESP)
2014,25-06-2014,255931,Group E,300186482,Honduras,Manaus ,Arena Amazonia,Honduras,HON,0,0,Switzerland,SUI,2,3,2,3,Away_Team_Win, ,40322,PITANA Nestor (ARG),MAIDANA Hernan (ARG),BELATTI Juan Pablo (ARG)
2014,25-06-2014,255931,Group E,300186515,Ecuador,Rio De Janeiro ,Estadio do Maracana,Ecuador,ECU,0,0,France,FRA,0,0,0,0,DRAW, ,73749,Noumandiez DOUE (CIV),YEO Songuifolo (CIV),BIRUMUSHAHU Jean Claude (BDI)
2014,26-06-2014,255931,Group G,300186469,USA,Recife ,Arena Pernambuco,USA,USA,0,0,Germany,GER,0,1,0,1,Away_Team_Win, ,41876,Ravshan IRMATOV (UZB),RASULOV Abduxamidullo (UZB),KOCHKAROV Bakhadyr (KGZ)
2014,26-06-2014,255931,Group G,300186476,Portugal,Brasilia ,Estadio Nacional,Portugal,POR,1,2,Ghana,GHA,0,1,1,3,Home_Team_Win, ,67540,SHUKRALLA Nawaf (BHR),TULEFAT Yaser (BHR),SALEH Ebrahim (BHR)
2014,26-06-2014,255931,Group H,300186480,Korea Republic,Sao Paulo ,Arena de Sao Paulo,Korea Republic,KOR,0,0,Belgium,BEL,0,1,0,1,Away_Team_Win, ,61397,Ben WILLIAMS (AUS),CREAM Matthew (AUS),ANAZ Hakan (AUS)
2014,26-06-2014,255931,Group H,300186506,Algeria,Curitiba ,Arena da Baixada,Algeria,ALG,0,1,Russia,RUS,1,1,1,2,DRAW, ,39311,C�neyt �AKIR (TUR),DURAN Bahattin (TUR),ONGUN Tarik (TUR)
2014,28-06-2014,255951,Round of 16,300186487,Brazil,Belo Horizonte ,Estadio Mineirao,Brazil,BRA,0,1,Chile,CHI,0,1,0,2,DRAW,Brazil win on penalties (3 - 2) ,57714,WEBB Howard (ENG),MULLARKEY Michael (ENG),Darren CANN (ENG)
2014,28-06-2014,255951,Round of 16,300186491,Colombia,Rio De Janeiro ,Estadio do Maracana,Colombia,COL,1,2,Uruguay,URU,0,0,1,2,Home_Team_Win, ,73804,Bj�rn KUIPERS (NED),Sander VAN ROEKEL (NED),Erwin ZEINSTRA (NED)
2014,30-06-2014,255951,Round of 16,300186462,France,Brasilia ,Estadio Nacional,France,FRA,0,2,Nigeria,NGA,0,0,0,2,Home_Team_Win, ,67882,GEIGER Mark (USA),HURD Sean (USA),FLETCHER Joe (CAN)
2014,30-06-2014,255951,Round of 16,300186460,Germany,Porto Alegre ,Estadio Beira-Rio,Germany,GER,0,2,Algeria,ALG,0,1,0,3,Home_Team_Win,Germany win after extra time ,44859,RICCI Sandro (BRA),DE CARVALHO Emerson (BRA),VAN GASSE Marcelo (BRA)
2014,04-07-2014,255953,Quarter-finals,300186461,Brazil,Fortaleza ,Estadio Castelao,Brazil,BRA,1,2,Colombia,COL,0,1,1,3,Home_Team_Win, ,60342,Carlos VELASCO CARBALLO (ESP),ALONSO FERNANDEZ Roberto (ESP),YUSTE Juan (ESP)
2014,04-07-2014,255953,Quarter-finals,300186485,France,Rio De Janeiro ,Estadio do Maracana,France,FRA,0,0,Germany,GER,1,1,1,1,Away_Team_Win, ,74240,PITANA Nestor (ARG),MAIDANA Hernan (ARG),BELATTI Juan Pablo (ARG)
2014,08-07-2014,255955,Semi-finals,300186474,Brazil,Belo Horizonte ,Estadio Mineirao,Brazil,BRA,0,1,Germany,GER,5,7,5,8,Away_Team_Win, ,58141,RODRIGUEZ Marco (MEX),TORRENTERA Marvin (MEX),QUINTERO Marcos (MEX)
2014,12-07-2014,255957,Play-off for third place,300186502,Brazil,Brasilia ,Estadio Nacional,Brazil,BRA,0,0,Netherlands,NED,2,3,2,3,Away_Team_Win, ,68034,HAIMOUDI Djamel (ALG),ACHIK Redouane (MAR),ETCHIALI Abdelhak (ALG)
2014,13-07-2014,255959,Final,300186501,Germany,Rio De Janeiro ,Estadio do Maracana,Germany,GER,0,1,Argentina,ARG,0,0,0,1,Home_Team_Win,Germany win after extra time ,74738,Nicola RIZZOLI (ITA),Renato FAVERANI (ITA),Andrea STEFANI (ITA)
2014,09-07-2014,255955,Semi-finals,300186490,Netherlands,Sao Paulo ,Arena de Sao Paulo,Netherlands,NED,0,0,Argentina,ARG,0,0,0,0,DRAW,Argentina win on penalties (2 - 4) ,63267,C�neyt �AKIR (TUR),DURAN Bahattin (TUR),ONGUN Tarik (TUR)
2014,05-07-2014,255953,Quarter-finals,300186488,Netherlands,Salvador ,Arena Fonte Nova,Netherlands,NED,0,0,Costa Rica,CRC,0,0,0,0,DRAW,Netherlands win on penalties (4 - 3) ,51179,Ravshan IRMATOV (UZB),RASULOV Abduxamidullo (UZB),KOCHKAROV Bakhadyr (KGZ)
2014,05-07-2014,255953,Quarter-finals,300186504,Argentina,Brasilia ,Estadio Nacional,Argentina,ARG,1,1,Belgium,BEL,0,0,1,1,Home_Team_Win, ,68551,Nicola RIZZOLI (ITA),Renato FAVERANI (ITA),Andrea STEFANI (ITA)
2014,29-06-2014,255951,Round of 16,300186508,Netherlands,Fortaleza ,Estadio Castelao,Netherlands,NED,0,2,Mexico,MEX,0,1,0,3,Home_Team_Win, ,58817,PROENCA Pedro (POR),MIRANDA Bertino (POR),TRIGO Jose (POR)
2014,29-06-2014,255951,Round of 16,300186459,Costa Rica,Recife ,Arena Pernambuco,Costa Rica,CRC,0,1,Greece,GRE,0,1,0,2,DRAW,Costa Rica win on penalties (5 - 3) ,41242,Ben WILLIAMS (AUS),CREAM Matthew (AUS),ANAZ Hakan (AUS)
2014,01-07-2014,255951,Round of 16,300186503,Argentina,Sao Paulo ,Arena de Sao Paulo,Argentina,ARG,0,1,Switzerland,SUI,0,0,0,1,Home_Team_Win,Argentina win after extra time ,63255,ERIKSSON Jonas (SWE),KLASENIUS Mathias (SWE),WARNMARK Daniel (SWE)
2014,01-07-2014,255951,Round of 16,300186497,Belgium,Salvador ,Arena Fonte Nova,Belgium,BEL,0,2,USA,USA,0,1,0,3,Home_Team_Win,Belgium win after extra time ,51227,HAIMOUDI Djamel (ALG),ACHIK Redouane (MAR),ETCHIALI Abdelhak (ALG)
